#linkID, startTime
p613, 2019-08-10 00:00
p175, 2019-08-11 00:00
p824, 2019-08-12 00:00
p32, 2019-08-13 00:00
p323, 2019-08-14 00:00
p284, 2019-08-15 00:00
p175, 2019-08-16 00:00
p788, 2019-08-17 00:00
p344, 2019-08-18 00:00
p474, 2019-08-19 00:00
p719, 2019-08-20 00:00
p719, 2019-08-21 00:00
p295, 2019-08-22 00:00
p697, 2019-08-23 00:00
p821, 2019-08-24 00:00
p463, 2019-08-25 00:00
p295, 2019-08-26 00:00
p821, 2019-08-27 00:00
p50, 2019-08-28 00:00
p670, 2019-08-29 00:00
p132, 2019-08-30 00:00
p186, 2019-08-31 00:00
p609, 2019-09-01 00:00
p365, 2019-09-02 00:00
p216, 2019-09-03 00:00
p289, 2019-09-04 00:00
p872, 2019-09-05 00:00
p78, 2019-09-06 00:00
p452, 2019-09-07 00:00
p271, 2019-09-08 00:00
p443, 2019-09-09 00:00
p5, 2019-09-10 00:00
p677, 2019-09-11 00:00
p535, 2019-09-12 00:00
p284, 2019-09-13 00:00
p262, 2019-09-14 00:00
p177, 2019-09-15 00:00
p262, 2019-09-16 00:00
p286, 2019-09-17 00:00
p894, 2019-09-18 00:00
p277, 2019-09-19 00:00
p315, 2019-09-20 00:00
p416, 2019-09-21 00:00
p536, 2019-09-22 00:00
p318, 2019-09-23 00:00
p284, 2019-09-24 00:00
p300, 2019-09-25 00:00
p2, 2019-09-26 00:00
p517, 2019-09-27 00:00
p317, 2019-09-28 00:00
p261, 2019-09-29 00:00
p295, 2019-09-30 00:00
p269, 2019-10-01 00:00
p48, 2019-10-02 00:00
p532, 2019-10-03 00:00
p481, 2019-10-04 00:00
p700, 2019-10-05 00:00
p32, 2019-10-06 00:00
p284, 2019-10-07 00:00
p827, 2019-10-08 00:00
p54, 2019-10-09 00:00
p286, 2019-10-10 00:00
p680, 2019-10-11 00:00
p345, 2019-10-12 00:00
p488, 2019-10-13 00:00
p488, 2019-10-14 00:00
p83, 2019-10-15 00:00
p345, 2019-10-16 00:00
p250, 2019-10-17 00:00
p19, 2019-10-18 00:00
p821, 2019-10-19 00:00
p372, 2019-10-20 00:00
p2, 2019-10-21 00:00
p888, 2019-10-22 00:00
p418, 2019-10-23 00:00
p223, 2019-10-24 00:00
p728, 2019-10-25 00:00
p50, 2019-10-26 00:00
p173, 2019-10-27 00:00
p43, 2019-10-28 00:00
p887, 2019-10-29 00:00
p91, 2019-10-30 00:00
p193, 2019-10-31 00:00
p609, 2019-11-01 00:00
p6, 2019-11-02 00:00
p262, 2019-11-03 00:00
p185, 2019-11-04 00:00
p368, 2019-11-05 00:00
p136, 2019-11-06 00:00
p5, 2019-11-07 00:00
p262, 2019-11-08 00:00
p295, 2019-11-09 00:00
p731, 2019-11-10 00:00
p270, 2019-11-11 00:00
p431, 2019-11-12 00:00
p5, 2019-11-13 00:00
p433, 2019-11-14 00:00
p182, 2019-11-15 00:00
p182, 2019-11-16 00:00
p295, 2019-11-17 00:00
p295, 2019-11-18 00:00
p285, 2019-11-19 00:00
p256, 2019-11-20 00:00
p229, 2019-11-21 00:00
p72, 2019-11-23 00:00
p362, 2019-11-24 00:00
p152, 2019-11-25 00:00
p271, 2019-11-26 00:00
p152, 2019-11-27 00:00
p362, 2019-11-28 00:00
p458, 2019-11-29 00:00
p286, 2019-11-30 00:00
p5, 2019-12-01 00:00
p726, 2019-12-02 00:00
p270, 2019-12-03 00:00
p5, 2019-12-04 00:00
p640, 2019-12-05 00:00
p640, 2019-12-06 00:00
p262, 2019-12-07 00:00
p536, 2019-12-08 00:00
p32, 2019-12-09 00:00
p536, 2019-12-10 00:00
p32, 2019-12-11 00:00
p285, 2019-12-12 00:00
p353, 2019-12-13 00:00
p32, 2019-12-14 00:00
p48, 2019-12-15 00:00
p5, 2019-12-17 00:00
p769, 2019-12-18 00:00
p670, 2019-12-19 00:00
p458, 2019-12-20 00:00
p872, 2019-12-21 00:00
p295, 2019-12-22 00:00
p256, 2019-12-23 00:00
p362, 2019-12-24 00:00
p5, 2019-12-25 00:00
p262, 2019-12-26 00:00
p270, 2019-12-27 00:00
p5, 2019-12-28 00:00
p725, 2019-12-29 00:00
p270, 2019-12-30 00:00
p725, 2019-12-31 00:00
p898, 2020-01-01 00:00
