#linkID, startTime
p519, 2018-01-09 03:10
p457, 2018-01-09 03:20
p361, 2018-01-09 03:30
p428, 2018-01-09 03:35
p549, 2018-01-09 03:35
p334, 2018-01-09 03:35
p387, 2018-01-09 03:40
p127, 2018-01-09 03:45
p617, 2018-01-09 03:45
p703, 2018-01-09 03:45
p215, 2018-01-09 03:50
p173, 2018-01-09 03:50
p40, 2018-01-09 03:55
p858, 2018-01-09 03:55
p408, 2018-01-09 04:00
p632, 2018-01-09 04:00
p102, 2018-01-09 04:05
p98, 2018-01-09 04:15
p863, 2018-01-09 04:25
p137, 2018-01-09 04:30
p845, 2018-01-09 04:40
p903, 2018-01-09 04:45
p735, 2018-01-09 04:45
p122, 2018-01-09 04:50
p380, 2018-01-09 04:50
p329, 2018-01-09 05:05
p141, 2018-01-09 05:20
p739, 2018-01-09 05:25
p342, 2018-01-09 05:40
p492, 2018-01-09 05:40
p338, 2018-01-09 05:45
p359, 2018-01-09 05:50
p764, 2018-01-09 06:00
p364, 2018-01-09 06:25
p242, 2018-01-09 15:50
p312, 2018-01-09 16:50
p901, 2018-02-08 14:55
p514, 2018-03-03 17:55
p590, 2018-03-09 22:15
p99, 2018-03-10 12:40
p87, 2018-03-10 17:50
p894, 2018-03-10 20:25
p687, 2018-03-10 21:20
p726, 2018-03-10 23:40
p738, 2018-03-11 00:10
p737, 2018-03-11 03:30
p494, 2018-03-11 05:20
p523, 2018-03-11 06:00
p498, 2018-03-11 08:00
p90, 2018-03-11 10:10
p679, 2018-03-11 11:40
p146, 2018-03-11 15:20
p506, 2018-03-11 17:00
p469, 2018-03-11 18:00
p78, 2018-03-11 18:35
p708, 2018-03-11 18:35
p870, 2018-03-11 19:40
p381, 2018-03-11 20:15
p701, 2018-03-11 22:15
p677, 2018-03-12 00:00
p490, 2018-03-12 00:05
p377, 2018-03-12 02:00
p464, 2018-03-12 02:25
p584, 2018-03-12 03:25
p673, 2018-03-12 04:20
p427, 2018-03-12 07:05
PRV-3, 2018-03-12 07:15
p207, 2018-03-12 09:00
p456, 2018-03-12 09:10
p452, 2018-03-12 09:40
p157, 2018-03-12 10:25
p835, 2018-03-12 10:55
p443, 2018-03-12 12:10
p416, 2018-03-12 15:30
p513, 2018-03-12 23:20
p643, 2018-03-17 10:15
p171, 2018-03-21 03:50
p401, 2018-03-23 02:30
p559, 2018-03-27 17:10
p43, 2018-03-28 20:40
p507, 2018-03-29 00:25
p544, 2018-03-29 16:05
p742, 2018-03-30 10:30
p653, 2018-05-18 05:10
p425, 2018-05-21 04:10
p426, 2018-05-22 05:10
p741, 2018-05-23 00:55
p191, 2018-05-23 03:00
p685, 2018-05-23 03:55
p417, 2018-05-23 04:55
p458, 2018-05-24 03:40
p651, 2018-05-24 03:50
p429, 2018-05-24 06:35
p765, 2018-05-24 07:30
p221, 2018-05-24 12:35
p454, 2018-05-25 01:55
p555, 2018-05-25 02:05
p813, 2018-05-25 03:50
p786, 2018-05-25 06:45
p177, 2018-05-25 07:10
p3, 2018-05-25 07:45
p893, 2018-05-25 08:00
p626, 2018-05-25 08:10
p438, 2018-05-26 05:30
p166, 2018-05-27 08:30
p697, 2018-05-27 15:15
p257, 2018-07-18 06:30
p275, 2018-08-01 03:40
p260, 2018-08-01 12:10
p255, 2018-08-01 14:20
p246, 2018-08-01 17:15
p254, 2018-08-01 19:20
p270, 2018-08-01 21:15
p256, 2018-08-02 01:35
p269, 2018-08-02 05:30
p258, 2018-08-02 06:15
p11, 2018-08-04 07:40
p29, 2018-08-04 14:55
p22, 2018-08-04 15:20
p27, 2018-08-04 15:30
p20, 2018-08-04 16:15
p314, 2018-08-04 16:30
p23, 2018-08-04 16:40
p263, 2018-08-04 16:40
p290, 2018-08-04 16:40
p285, 2018-08-04 16:55
p287, 2018-08-04 16:55
p289, 2018-08-04 17:00
p21, 2018-08-04 17:00
p28, 2018-08-04 17:00
p31, 2018-08-04 17:00
p303, 2018-08-04 17:00
p302, 2018-08-04 17:00
p277, 2018-08-04 17:05
p319, 2018-08-04 17:05
p250, 2018-08-04 17:10
p249, 2018-08-04 17:10
p7, 2018-08-04 17:20
p240, 2018-08-04 17:25
p262, 2018-08-04 17:25
p299, 2018-08-04 17:30
p311, 2018-08-04 17:30
p295, 2018-08-04 17:35
p276, 2018-08-04 17:35
p24, 2018-08-04 17:40
p26, 2018-08-04 17:40
p273, 2018-08-04 17:40
p283, 2018-08-04 17:45
p8, 2018-08-04 17:50
p320, 2018-08-04 17:50
p15, 2018-08-04 17:55
p298, 2018-08-04 17:55
p17, 2018-08-04 18:00
p267, 2018-08-04 18:10
p274, 2018-08-04 18:10
p282, 2018-08-04 18:10
p265, 2018-08-04 18:20
p14, 2018-08-04 18:25
p288, 2018-08-04 18:25
p268, 2018-08-04 18:35
p294, 2018-08-04 18:50
p264, 2018-08-04 18:55
p248, 2018-08-04 19:00
p304, 2018-08-04 19:15
p5, 2018-08-04 19:20
p241, 2018-08-04 19:35
p293, 2018-08-04 19:35
p243, 2018-08-04 20:00
p261, 2018-08-04 20:05
p278, 2018-08-04 20:05
p272, 2018-08-04 20:30
p266, 2018-08-04 20:40
p291, 2018-08-04 20:45
p308, 2018-08-04 20:50
p253, 2018-08-04 21:35
p30, 2018-08-04 21:40
p281, 2018-08-04 22:10
p306, 2018-08-04 22:35
p316, 2018-08-04 22:50
p18, 2018-08-04 23:00
p16, 2018-08-04 23:25
p12, 2018-08-04 23:30
p309, 2018-08-04 23:35
p259, 2018-08-05 00:00
p271, 2018-08-05 00:05
p433, 2018-08-05 05:05
