#linkID, startTime
p817, 2019-04-05 00:00
p751, 2019-04-06 00:00
p569, 2019-04-07 00:00
p166, 2019-04-08 00:00
p194, 2019-04-09 00:00
p595, 2019-04-10 00:00
p513, 2019-04-11 00:00
p468, 2019-04-12 00:00
p526, 2019-04-13 00:00
p855, 2019-04-14 00:00
p6, 2019-04-15 00:00
p865, 2019-04-16 00:00
p298, 2019-04-17 00:00
p187, 2019-04-18 00:00
p703, 2019-04-19 00:00
p249, 2019-04-20 00:00
p745, 2019-04-21 00:00
p827, 2019-04-22 00:00
p569, 2019-04-23 00:00
p96, 2019-04-24 00:00
p44, 2019-04-25 00:00
p4, 2019-04-26 00:00
p526, 2019-04-27 00:00
p339, 2019-04-28 00:00
p591, 2019-04-29 00:00
p110, 2019-04-30 00:00
p904, 2019-05-01 00:00
p889, 2019-05-02 00:00
p586, 2019-05-03 00:00
p234, 2019-05-04 00:00
p663, 2019-05-05 00:00
p36, 2019-05-06 00:00
p484, 2019-05-07 00:00
p94, 2019-05-08 00:00
p354, 2019-05-09 00:00
p20, 2019-05-10 00:00
p729, 2019-05-11 00:00
p338, 2019-05-12 00:00
p624, 2019-05-13 00:00
p786, 2019-05-14 00:00
p250, 2019-05-15 00:00
p571, 2019-05-16 00:00
p226, 2019-05-17 00:00
p811, 2019-05-18 00:00
p692, 2019-05-19 00:00
p684, 2019-05-20 00:00
p779, 2019-05-21 00:00
p198, 2019-05-22 00:00
p58, 2019-05-23 00:00
p718, 2019-05-24 00:00
p409, 2019-05-25 00:00
p483, 2019-05-26 00:00
p711, 2019-05-27 00:00
p214, 2019-05-28 00:00
p77, 2019-05-29 00:00
p66, 2019-05-30 00:00
p240, 2019-05-31 00:00
p845, 2019-06-01 00:00
p292, 2019-06-02 00:00
p572, 2019-06-03 00:00
p53, 2019-06-04 00:00
p24, 2019-06-05 00:00
p109, 2019-06-06 00:00
p224, 2019-06-07 00:00
p185, 2019-06-08 00:00
p863, 2019-06-09 00:00
p796, 2019-06-10 00:00
p630, 2019-06-11 00:00
p636, 2019-06-12 00:00
p211, 2019-06-13 00:00
p104, 2019-06-14 00:00
p754, 2019-06-15 00:00
p788, 2019-06-16 00:00
p474, 2019-06-17 00:00
p670, 2019-06-18 00:00
p316, 2019-06-19 00:00
p669, 2019-06-20 00:00
p13, 2019-06-21 00:00
p156, 2019-06-22 00:00
p209, 2019-06-23 00:00
p445, 2019-06-24 00:00
p522, 2019-06-25 00:00
p20, 2019-06-26 00:00
p691, 2019-06-27 00:00
p151, 2019-06-28 00:00
p903, 2019-06-29 00:00
p1, 2019-06-30 00:00
p797, 2019-07-01 00:00
p578, 2019-07-02 00:00
p855, 2019-07-03 00:00
p607, 2019-07-04 00:00
p507, 2019-07-05 00:00
p166, 2019-07-06 00:00
p261, 2019-07-07 00:00
p337, 2019-07-08 00:00
p131, 2019-07-09 00:00
p276, 2019-07-10 00:00
p166, 2019-07-11 00:00
p350, 2019-07-12 00:00
p883, 2019-07-13 00:00
p536, 2019-07-14 00:00
p773, 2019-07-15 00:00
p818, 2019-07-16 00:00
p538, 2019-07-17 00:00
p176, 2019-07-18 00:00
p112, 2019-07-19 00:00
p692, 2019-07-20 00:00
p70, 2019-07-21 00:00
p56, 2019-07-22 00:00
p63, 2019-07-23 00:00
p61, 2019-07-24 00:00
p277, 2019-07-25 00:00
p230, 2019-07-26 00:00
p28, 2019-07-27 00:00
p393, 2019-07-28 00:00
p276, 2019-07-29 00:00
p171, 2019-07-30 00:00
p466, 2019-07-31 00:00
p306, 2019-08-01 00:00
p570, 2019-08-02 00:00
p504, 2019-08-03 00:00
p88, 2019-08-04 00:00
p579, 2019-08-05 00:00
p115, 2019-08-06 00:00
p27, 2019-08-07 00:00
p360, 2019-08-08 00:00
p738, 2019-08-09 00:00
p786, 2019-08-10 00:00
p592, 2019-08-11 00:00
p371, 2019-08-12 00:00
p123, 2019-08-13 00:00
p102, 2019-08-14 00:00
p224, 2019-08-15 00:00
p717, 2019-08-16 00:00
p274, 2019-08-17 00:00
p611, 2019-08-18 00:00
p137, 2019-08-19 00:00
p597, 2019-08-20 00:00
p423, 2019-08-21 00:00
p744, 2019-08-22 00:00
p76, 2019-08-23 00:00
p757, 2019-08-24 00:00
p316, 2019-08-25 00:00
p222, 2019-08-26 00:00
p462, 2019-08-27 00:00
p282, 2019-08-28 00:00
p466, 2019-08-29 00:00
p828, 2019-08-30 00:00
p82, 2019-08-31 00:00
p731, 2019-09-01 00:00
p14, 2019-09-02 00:00
p527, 2019-09-03 00:00
p592, 2019-09-04 00:00
p693, 2019-09-05 00:00
p491, 2019-09-06 00:00
p316, 2019-09-07 00:00
p734, 2019-09-08 00:00
p625, 2019-09-09 00:00
p144, 2019-09-10 00:00
p661, 2019-09-11 00:00
p419, 2019-09-12 00:00
p40, 2019-09-13 00:00
p645, 2019-09-14 00:00
p482, 2019-09-15 00:00
p839, 2019-09-16 00:00
p439, 2019-09-17 00:00
p471, 2019-09-18 00:00
p411, 2019-09-19 00:00
p563, 2019-09-20 00:00
p390, 2019-09-21 00:00
p203, 2019-09-22 00:00
p61, 2019-09-23 00:00
p468, 2019-09-24 00:00
p465, 2019-09-25 00:00
p817, 2019-09-26 00:00
p875, 2019-09-27 00:00
p431, 2019-09-28 00:00
p537, 2019-09-29 00:00
p658, 2019-09-30 00:00
p634, 2019-10-01 00:00
p413, 2019-10-02 00:00
p525, 2019-10-03 00:00
p423, 2019-10-04 00:00
p95, 2019-10-05 00:00
p614, 2019-10-06 00:00
p798, 2019-10-07 00:00
p164, 2019-10-08 00:00
p16, 2019-10-09 00:00
p470, 2019-10-10 00:00
p432, 2019-10-11 00:00
p881, 2019-10-12 00:00
p58, 2019-10-13 00:00
p587, 2019-10-14 00:00
p352, 2019-10-15 00:00
p892, 2019-10-16 00:00
p242, 2019-10-17 00:00
p677, 2019-10-18 00:00
p348, 2019-10-19 00:00
p698, 2019-10-20 00:00
p653, 2019-10-21 00:00
p609, 2019-10-22 00:00
p391, 2019-10-23 00:00
p683, 2019-10-24 00:00
p284, 2019-10-25 00:00
p726, 2019-10-26 00:00
p111, 2019-10-27 00:00
p138, 2019-10-28 00:00
p598, 2019-10-29 00:00
p225, 2019-10-30 00:00
p655, 2019-10-31 00:00
p669, 2019-11-01 00:00
p337, 2019-11-02 00:00
p894, 2019-11-03 00:00
p521, 2019-11-04 00:00
p303, 2019-11-05 00:00
p684, 2019-11-06 00:00
p800, 2019-11-07 00:00
p27, 2019-11-08 00:00
p302, 2019-11-09 00:00
p95, 2019-11-10 00:00
p640, 2019-11-11 00:00
p364, 2019-11-12 00:00
p225, 2019-11-13 00:00
p211, 2019-11-14 00:00
p585, 2019-11-15 00:00
p335, 2019-11-16 00:00
p100, 2019-11-17 00:00
p395, 2019-11-18 00:00
p165, 2019-11-19 00:00
p238, 2019-11-20 00:00
p843, 2019-11-21 00:00
p365, 2019-11-22 00:00
p660, 2019-11-23 00:00
p318, 2019-11-24 00:00
p826, 2019-11-25 00:00
p663, 2019-11-26 00:00
p428, 2019-11-27 00:00
p212, 2019-11-28 00:00
p220, 2019-11-29 00:00
p255, 2019-11-30 00:00
p154, 2019-12-01 00:00
p682, 2019-12-02 00:00
p857, 2019-12-03 00:00
p794, 2019-12-04 00:00
p354, 2019-12-05 00:00
p159, 2019-12-06 00:00
p302, 2019-12-07 00:00
p172, 2019-12-08 00:00
p742, 2019-12-09 00:00
p21, 2019-12-10 00:00
p237, 2019-12-11 00:00
p562, 2019-12-12 00:00
p544, 2019-12-13 00:00
p686, 2019-12-14 00:00
p545, 2019-12-15 00:00
p326, 2019-12-16 00:00
p374, 2019-12-17 00:00
p558, 2019-12-18 00:00
p405, 2019-12-19 00:00
p299, 2019-12-20 00:00
p393, 2019-12-21 00:00
p326, 2019-12-22 00:00
p370, 2019-12-23 00:00
p326, 2019-12-24 00:00
p19, 2019-12-25 00:00
p23, 2019-12-26 00:00
p103, 2019-12-27 00:00
p138, 2019-12-28 00:00
p292, 2019-12-29 00:00
p718, 2019-12-30 00:00
p521, 2019-12-31 00:00
