#linkID, startTime
p16, 2019-12-27 03:55
p16, 2019-12-29 05:50
p16, 2019-12-30 21:10
p286, 2019-01-01 01:10
p17, 2019-01-01 01:10
p18, 2019-01-01 01:10
p250, 2019-01-01 01:10
p277, 2019-01-01 01:10
p289, 2019-01-01 01:10
p274, 2019-01-01 01:10
p291, 2019-01-01 01:10
p19, 2019-01-01 01:10
p293, 2019-01-01 01:10
p8, 2019-01-01 01:10
p271, 2019-01-01 04:20
p295, 2019-01-01 01:10
p251, 2019-01-01 01:10
p280, 2019-01-01 01:10
p299, 2019-01-01 01:10
p248, 2019-01-01 01:10
p20, 2019-01-01 01:10
p283, 2019-01-01 01:10
p300, 2019-01-01 01:10
p21, 2019-01-01 01:10
p292, 2019-01-01 01:10
p22, 2019-01-01 01:10
p304, 2019-01-01 01:10
p23, 2019-01-01 01:10
p249, 2019-01-01 01:10
p298, 2019-01-01 01:10
p306, 2019-01-01 01:10
p24, 2019-01-01 01:10
p25, 2019-01-01 01:10
p288, 2019-01-01 01:10
p26, 2019-01-01 01:10
p312, 2019-01-01 01:10
p27, 2019-01-01 01:10
p294, 2019-01-01 01:10
p28, 2019-01-01 01:10
p309, 2019-01-01 01:10
p29, 2019-01-01 01:10
p30, 2019-01-01 01:10
p314, 2019-01-01 01:10
p31, 2019-01-01 01:10
p315, 2019-01-01 01:10
p32, 2019-01-01 01:10
p305, 2019-01-01 01:10
p240, 2019-01-01 01:10
p316, 2019-01-01 01:10
p319, 2019-01-01 01:10
p318, 2019-01-01 01:10
p10, 2019-01-01 01:25
p10, 2019-01-01 04:15
p905, 2019-01-01 01:10
p905, 2019-07-16 05:05
p905, 2019-07-18 06:05
p905, 2019-09-01 06:20
p905, 2019-09-03 09:30
p905, 2019-09-03 21:00
p905, 2019-09-03 22:20
p905, 2019-09-07 08:35
p905, 2019-09-10 02:10
p905, 2019-09-22 05:45
p905, 2019-09-30 06:30
p905, 2019-10-29 08:50
p905, 2019-10-29 22:40
p905, 2019-11-01 00:40
p321, 2019-01-01 01:10
p321, 2019-09-07 08:40
p321, 2019-09-09 23:25
p321, 2019-11-23 06:30
p321, 2019-11-25 03:50
p321, 2019-12-01 07:15
p321, 2019-12-07 01:15
p321, 2019-12-19 02:55
p321, 2019-12-25 06:50
p321, 2019-12-29 10:30
p321, 2019-12-31 05:35
p325, 2019-01-01 01:10
p325, 2019-09-07 14:00
p325, 2019-09-10 01:30
p325, 2019-11-01 04:15
p333, 2019-01-01 01:10
p336, 2019-01-01 01:10
p336, 2019-09-10 05:45
p336, 2019-09-13 02:00
p336, 2019-09-16 03:10
p336, 2019-09-19 06:35
p336, 2019-09-20 12:05
p336, 2019-09-20 12:35
p336, 2019-09-20 15:55
p336, 2019-09-20 18:50
p336, 2019-09-20 19:55
p336, 2019-09-20 21:40
p336, 2019-11-01 05:20
p336, 2019-11-01 14:40
p336, 2019-11-02 00:10
p336, 2019-11-02 00:50
p336, 2019-11-04 00:30
p336, 2019-11-12 06:40
p336, 2019-11-12 07:00
p336, 2019-11-12 19:25
p340, 2019-01-01 01:10
p340, 2019-11-08 07:30
p340, 2019-11-18 02:20
p340, 2019-12-16 05:20
p340, 2019-12-19 00:35
p340, 2019-12-29 07:00
p340, 2019-12-31 03:20
p34, 2019-01-01 01:10
p34, 2019-09-08 09:35
p34, 2019-09-10 04:00
p34, 2019-09-28 07:30
p34, 2019-11-01 04:45
p34, 2019-11-01 23:05
p34, 2019-11-01 23:25
p34, 2019-11-04 00:30
p34, 2019-11-06 02:55
p34, 2019-11-11 11:00
p34, 2019-11-11 19:50
p34, 2019-11-11 20:30
p34, 2019-11-11 23:30
p339, 2019-01-01 01:10
p339, 2019-07-16 03:10
p339, 2019-07-18 01:45
p339, 2019-07-20 05:30
p339, 2019-08-22 08:00
p339, 2019-08-22 08:35
p339, 2019-08-22 10:50
p339, 2019-08-23 00:00
p339, 2019-08-23 00:30
p339, 2019-08-23 00:45
p339, 2019-09-01 02:10
p339, 2019-10-17 08:05
p339, 2019-10-27 09:35
p339, 2019-10-29 02:25
p35, 2019-01-01 07:35
p35, 2019-09-19 00:25
p35, 2019-10-05 21:05
p35, 2019-11-01 03:15
p342, 2019-01-01 01:10
p342, 2019-07-14 08:10
p342, 2019-07-16 01:20
p342, 2019-07-20 03:00
p342, 2019-09-01 03:15
p342, 2019-10-09 03:05
p342, 2019-10-26 03:05
p36, 2019-01-01 01:10
p36, 2019-09-07 12:55
p36, 2019-09-10 00:55
p36, 2019-11-04 00:55
p344, 2019-01-01 01:10
p344, 2019-09-07 21:30
p344, 2019-09-10 00:30
p344, 2019-09-19 11:45
p344, 2019-11-18 04:00
p37, 2019-01-01 01:10
p37, 2019-09-07 23:00
p37, 2019-09-10 02:10
p37, 2019-09-22 07:25
p37, 2019-09-24 06:15
p37, 2019-09-28 04:55
p37, 2019-11-04 01:05
p37, 2019-11-06 02:50
p37, 2019-11-12 19:35
p346, 2019-01-01 01:10
p346, 2019-09-10 05:35
p346, 2019-09-13 00:55
p346, 2019-09-16 02:45
p346, 2019-11-06 06:25
p346, 2019-11-10 21:55
p346, 2019-11-13 02:20
p346, 2019-11-16 01:05
p348, 2019-01-01 01:10
p348, 2019-07-16 02:00
p348, 2019-07-20 04:10
p348, 2019-08-21 08:40
p348, 2019-09-01 01:25
p348, 2019-10-03 06:15
p348, 2019-10-05 21:50
p348, 2019-10-29 04:30
p350, 2019-01-01 01:10
p350, 2019-07-06 18:25
p350, 2019-07-08 04:50
p350, 2019-07-10 03:15
p350, 2019-07-14 04:50
p350, 2019-07-15 03:50
p350, 2019-07-21 20:00
p350, 2019-08-09 06:20
p350, 2019-08-18 02:45
p350, 2019-08-19 03:45
p350, 2019-08-19 04:00
p350, 2019-08-21 03:20
p350, 2019-08-25 08:40
p350, 2019-10-13 03:30
p350, 2019-10-13 08:40
p350, 2019-10-15 03:50
p350, 2019-10-27 08:05
p350, 2019-10-29 01:35
p353, 2019-01-01 01:10
p353, 2019-01-29 23:25
p341, 2019-01-01 01:10
p341, 2019-09-10 05:50
p341, 2019-09-13 05:05
p341, 2019-09-16 02:15
p341, 2019-11-06 07:20
p341, 2019-11-10 22:30
p341, 2019-11-16 01:40
p343, 2019-01-01 01:10
p343, 2019-09-07 12:00
p343, 2019-09-10 01:10
p343, 2019-11-06 06:40
p343, 2019-11-10 21:30
p343, 2019-11-13 01:45
p343, 2019-11-14 08:05
p343, 2019-11-15 01:10
p345, 2019-01-01 01:10
p345, 2019-09-07 13:40
p345, 2019-09-07 13:50
p345, 2019-11-20 01:15
p358, 2019-01-01 01:10
p358, 2019-09-08 07:10
p358, 2019-09-10 02:15
p358, 2019-11-18 05:55
p335, 2019-01-01 01:10
p335, 2019-09-08 04:45
p335, 2019-09-10 01:40
p335, 2019-11-05 01:40
p335, 2019-11-06 04:55
p335, 2019-11-10 05:50
p335, 2019-11-13 01:05
p349, 2019-01-01 01:10
p349, 2019-09-01 07:05
p349, 2019-09-03 10:00
p349, 2019-09-07 04:35
p349, 2019-09-10 01:25
p349, 2019-09-22 05:45
p349, 2019-09-30 06:25
p349, 2019-10-30 01:30
p349, 2019-11-01 00:50
p360, 2019-01-01 01:10
p360, 2019-11-08 06:30
p360, 2019-11-16 05:40
p360, 2019-11-17 14:50
p360, 2019-11-17 22:55
p38, 2019-01-01 01:10
p38, 2019-07-16 05:00
p38, 2019-07-30 03:20
p38, 2019-10-09 05:05
p38, 2019-10-27 05:35
p324, 2019-01-01 01:10
p324, 2019-07-16 05:50
p324, 2019-07-18 07:45
p324, 2019-09-01 05:00
p324, 2019-10-29 05:00
p324, 2019-10-31 01:25
p1, 2019-01-01 01:10
p1, 2019-09-08 16:30
p1, 2019-09-10 03:35
p1, 2019-09-28 10:15
p1, 2019-11-04 06:55
p1, 2019-11-04 07:10
p1, 2019-11-04 09:40
p1, 2019-11-04 09:55
p1, 2019-11-04 11:45
p1, 2019-11-04 13:40
p1, 2019-11-04 16:05
p1, 2019-11-04 17:10
p1, 2019-11-04 19:20
p1, 2019-11-04 20:15
p1, 2019-11-04 22:45
p1, 2019-11-06 05:25
p1, 2019-11-10 19:05
p1, 2019-11-13 01:20
p1, 2019-11-14 04:35
p39, 2019-01-01 01:10
p39, 2019-09-10 04:40
p39, 2019-11-18 07:20
p39, 2019-11-20 06:15
p39, 2019-11-23 04:25
p39, 2019-12-01 06:10
p39, 2019-12-03 09:05
p39, 2019-12-03 09:55
p39, 2019-12-07 00:15
p39, 2019-12-19 06:15
p39, 2019-12-21 06:10
p39, 2019-12-23 01:30
p40, 2019-01-01 01:10
p40, 2019-09-07 11:05
p40, 2019-09-10 01:50
p40, 2019-09-22 07:20
p40, 2019-09-24 06:10
p40, 2019-09-28 05:00
p40, 2019-11-01 04:25
p40, 2019-11-03 21:05
p40, 2019-11-03 21:45
p347, 2019-01-01 01:10
p347, 2019-09-06 03:10
p347, 2019-09-07 08:30
p347, 2019-09-10 00:55
p347, 2019-09-22 04:45
p347, 2019-09-30 05:45
p347, 2019-11-01 04:55
p347, 2019-11-03 23:50
p363, 2019-01-01 01:10
p363, 2019-09-08 03:35
p363, 2019-09-10 03:15
p363, 2019-09-28 07:55
p363, 2019-11-04 02:00
p363, 2019-11-06 03:35
p363, 2019-11-12 23:15
p41, 2019-01-01 01:10
p366, 2019-01-01 01:40
p366, 2019-01-01 04:30
p366, 2019-06-28 00:00
p366, 2019-06-28 04:25
p366, 2019-06-28 06:20
p366, 2019-07-06 21:05
p366, 2019-07-08 04:45
p366, 2019-07-10 04:05
p366, 2019-07-16 02:45
p366, 2019-07-17 13:30
p366, 2019-07-17 14:10
p366, 2019-07-17 16:15
p366, 2019-07-17 16:30
p366, 2019-07-17 17:05
p366, 2019-07-18 01:10
p366, 2019-07-24 05:40
p366, 2019-07-30 01:10
p366, 2019-08-21 00:05
p366, 2019-08-21 00:45
p366, 2019-08-21 02:00
p366, 2019-08-21 02:10
p366, 2019-09-01 22:20
p366, 2019-09-01 22:45
p366, 2019-09-22 13:05
p366, 2019-09-22 13:30
p366, 2019-09-24 07:20
p366, 2019-09-28 05:05
p366, 2019-09-30 10:45
p366, 2019-10-01 06:45
p366, 2019-10-01 07:40
p366, 2019-10-01 11:00
p366, 2019-10-01 11:15
p366, 2019-10-02 01:05
p366, 2019-10-03 16:35
p366, 2019-10-25 01:40
p366, 2019-10-25 05:40
p366, 2019-10-25 08:15
p2, 2019-01-01 01:10
p2, 2019-07-17 01:25
p2, 2019-11-08 06:05
p2, 2019-11-16 02:50
p2, 2019-12-16 05:45
p2, 2019-12-19 01:05
p2, 2019-12-25 05:45
p2, 2019-12-29 10:45
p2, 2019-12-31 05:45
p372, 2019-01-01 01:10
p372, 2019-09-10 04:00
p372, 2019-11-18 02:10
p375, 2019-01-01 01:10
p375, 2019-09-08 06:35
p375, 2019-09-10 02:45
p375, 2019-09-20 10:20
p375, 2019-11-08 05:00
p375, 2019-11-16 02:05
p9, 2019-01-01 01:10
p9, 2019-09-08 01:15
p9, 2019-09-10 03:05
p9, 2019-09-19 07:40
p9, 2019-11-04 03:35
p9, 2019-11-06 05:25
p9, 2019-11-10 18:05
p9, 2019-11-13 00:25
p357, 2019-01-01 01:10
p357, 2019-09-07 12:20
p357, 2019-09-10 01:30
p357, 2019-09-28 07:10
p357, 2019-11-06 06:05
p357, 2019-11-10 21:00
p357, 2019-11-13 01:55
p357, 2019-11-15 03:25
p230, 2019-01-01 01:10
p230, 2019-09-02 04:25
p230, 2019-11-19 05:10
p230, 2019-11-19 05:30
p355, 2019-01-01 01:10
p355, 2019-09-10 04:10
p355, 2019-11-01 01:35
p383, 2019-01-01 01:10
p383, 2019-11-18 06:40
p383, 2019-11-20 03:15
p229, 2019-01-01 01:10
p385, 2019-01-01 01:10
p385, 2019-09-07 04:50
p385, 2019-11-16 03:40
p4, 2019-01-01 01:10
p4, 2019-09-10 04:00
p4, 2019-11-08 06:25
p4, 2019-11-16 05:20
p4, 2019-11-17 06:00
p4, 2019-11-17 06:10
p386, 2019-01-01 01:10
p42, 2019-01-01 01:15
p42, 2019-01-01 04:30
p42, 2019-07-16 04:40
p42, 2019-07-18 03:50
p42, 2019-07-20 03:15
p42, 2019-07-21 19:50
p42, 2019-07-30 02:55
p42, 2019-08-21 04:20
p42, 2019-08-25 14:25
p42, 2019-09-01 03:45
p365, 2019-01-01 02:10
p365, 2019-01-01 04:50
p365, 2019-09-16 07:40
p365, 2019-10-06 09:10
p365, 2019-10-06 09:50
p365, 2019-10-06 10:55
p365, 2019-10-06 11:45
p365, 2019-10-17 11:20
p365, 2019-10-27 12:55
p365, 2019-10-27 14:30
p365, 2019-10-29 03:25
p387, 2019-01-01 01:10
p387, 2019-07-16 06:25
p387, 2019-09-01 23:50
p387, 2019-09-03 09:20
p387, 2019-09-03 17:50
p387, 2019-09-03 22:05
p387, 2019-11-01 01:25
p374, 2019-01-01 01:10
p44, 2019-01-01 01:10
p44, 2019-09-10 06:30
p44, 2019-09-13 05:20
p44, 2019-09-16 03:15
p44, 2019-11-23 04:55
p44, 2019-12-01 00:15
p44, 2019-12-01 00:45
p44, 2019-12-03 07:15
p44, 2019-12-06 05:25
p44, 2019-12-06 10:05
p44, 2019-12-06 10:30
p44, 2019-12-06 11:20
p44, 2019-12-06 11:40
p44, 2019-12-06 12:10
p44, 2019-12-06 19:45
p44, 2019-12-06 20:00
p44, 2019-12-06 20:15
p44, 2019-12-16 04:20
p44, 2019-12-27 05:35
p44, 2019-12-29 04:35
p44, 2019-12-31 01:25
p389, 2019-01-01 01:10
p389, 2019-09-10 03:40
p389, 2019-09-22 08:50
p389, 2019-09-24 07:15
p389, 2019-09-28 05:40
p389, 2019-11-06 06:55
p389, 2019-11-10 22:55
p389, 2019-11-16 01:30
p332, 2019-07-14 05:50
p332, 2019-07-16 02:15
p332, 2019-07-18 02:25
p332, 2019-07-20 04:20
p332, 2019-08-13 08:05
p332, 2019-09-16 08:25
p332, 2019-09-19 02:30
p332, 2019-10-09 07:40
p332, 2019-10-13 01:45
p332, 2019-10-15 02:35
p332, 2019-10-27 07:10
p332, 2019-10-29 01:35
p384, 2019-01-01 01:50
p384, 2019-01-01 05:30
p384, 2019-11-01 01:25
p384, 2019-12-16 02:00
p384, 2019-12-27 05:05
p384, 2019-12-29 04:45
p384, 2019-12-31 01:15
p391, 2019-01-01 01:10
p391, 2019-09-01 03:35
p391, 2019-11-01 03:00
p45, 2019-01-01 01:10
p45, 2019-09-01 23:35
p45, 2019-09-05 02:10
p45, 2019-09-07 08:15
p45, 2019-09-10 00:40
p45, 2019-09-22 08:40
p45, 2019-09-24 07:25
p45, 2019-09-28 05:45
p45, 2019-11-01 03:05
p393, 2019-01-01 01:10
p393, 2019-12-11 13:55
p393, 2019-12-11 14:15
p393, 2019-12-11 14:40
p393, 2019-12-11 18:50
p393, 2019-12-11 20:35
p393, 2019-12-19 05:35
p393, 2019-12-25 11:40
p393, 2019-12-29 12:40
p393, 2019-12-29 15:35
p393, 2019-12-29 18:30
p393, 2019-12-29 18:55
p393, 2019-12-29 19:50
p393, 2019-12-29 23:45
p393, 2019-12-31 06:25
p46, 2019-01-01 01:10
p46, 2019-07-16 03:45
p46, 2019-07-17 11:50
p46, 2019-07-18 02:55
p46, 2019-07-20 07:00
p46, 2019-09-02 01:45
p46, 2019-09-07 14:05
p46, 2019-09-10 03:45
p46, 2019-10-09 04:00
p46, 2019-10-20 04:00
p46, 2019-10-27 04:45
p388, 2019-01-01 01:10
p388, 2019-09-08 00:35
p388, 2019-09-10 02:40
p388, 2019-11-18 03:50
p395, 2019-01-01 01:10
p395, 2019-09-10 04:55
p395, 2019-09-19 08:10
p395, 2019-11-08 05:40
p395, 2019-11-16 05:05
p395, 2019-11-17 02:00
p395, 2019-12-30 22:45
p47, 2019-01-01 01:10
p47, 2019-09-08 04:45
p47, 2019-09-10 02:30
p47, 2019-11-18 04:05
p399, 2019-01-01 01:20
p48, 2019-01-01 01:25
p390, 2019-01-01 01:10
p390, 2019-09-18 20:40
p390, 2019-09-18 21:05
p390, 2019-11-01 07:25
p390, 2019-11-01 08:40
p390, 2019-11-01 10:10
p390, 2019-11-01 10:40
p390, 2019-11-01 15:00
p390, 2019-11-01 17:00
p390, 2019-11-02 01:15
p390, 2019-11-02 03:50
p390, 2019-11-02 04:15
p390, 2019-11-02 05:05
p390, 2019-11-02 11:15
p390, 2019-11-02 13:00
p390, 2019-11-02 13:40
p390, 2019-11-02 14:25
p390, 2019-11-02 17:25
p390, 2019-11-02 18:55
p231, 2019-01-01 01:10
p231, 2019-09-07 09:15
p231, 2019-09-10 00:45
p231, 2019-09-22 07:30
p231, 2019-09-24 06:15
p231, 2019-09-28 05:00
p231, 2019-11-04 01:15
p231, 2019-11-06 03:10
p231, 2019-11-12 20:05
p402, 2019-01-01 01:10
p402, 2019-09-08 06:40
p402, 2019-09-10 02:50
p402, 2019-09-19 05:10
p402, 2019-09-20 21:15
p402, 2019-11-08 06:20
p402, 2019-11-16 03:20
p394, 2019-01-01 02:05
p394, 2019-01-01 04:30
p404, 2019-01-01 01:10
p404, 2019-09-10 04:40
p404, 2019-09-16 01:25
p404, 2019-09-28 07:30
p404, 2019-11-04 03:25
p404, 2019-11-06 05:15
p404, 2019-11-10 18:40
p404, 2019-11-13 01:00
p404, 2019-11-13 13:15
p404, 2019-11-13 23:05
p404, 2019-11-13 23:55
p404, 2019-11-14 00:30
p404, 2019-11-14 00:40
p371, 2019-01-01 02:55
p392, 2019-01-01 01:10
p392, 2019-09-08 06:55
p392, 2019-09-08 07:05
p392, 2019-09-10 03:30
p392, 2019-10-03 06:25
p392, 2019-10-29 06:05
p392, 2019-10-31 23:15
p408, 2019-01-01 03:10
p408, 2019-04-26 03:30
p408, 2019-04-29 18:00
p408, 2019-05-07 21:20
p408, 2019-06-19 02:10
p408, 2019-06-19 15:35
p408, 2019-06-21 17:00
p408, 2019-08-01 05:15
p408, 2019-08-02 10:55
p408, 2019-08-02 11:20
p408, 2019-08-02 11:30
p408, 2019-08-03 01:20
p408, 2019-08-03 01:35
p408, 2019-08-04 05:15
p408, 2019-10-08 12:05
p408, 2019-10-08 12:50
p408, 2019-10-09 01:00
p408, 2019-10-25 04:40
p408, 2019-10-25 05:00
p410, 2019-04-26 03:00
p410, 2019-05-07 21:45
p410, 2019-06-17 21:35
p410, 2019-07-23 13:50
p410, 2019-07-24 03:30
p410, 2019-07-26 10:20
p410, 2019-07-26 10:45
p410, 2019-07-30 00:50
p401, 2019-01-01 01:10
p403, 2019-01-01 01:10
p403, 2019-09-07 10:50
p403, 2019-09-10 01:10
p403, 2019-11-01 03:40
p413, 2019-01-01 01:10
p49, 2019-04-26 04:05
p49, 2019-04-28 10:15
p49, 2019-04-29 22:25
p49, 2019-05-02 05:20
p49, 2019-05-03 18:30
p49, 2019-05-07 20:25
p49, 2019-06-16 23:40
p382, 2019-04-25 04:55
p382, 2019-04-26 00:00
p382, 2019-05-14 02:55
p382, 2019-05-18 03:25
p382, 2019-05-19 08:05
p382, 2019-05-20 23:40
p382, 2019-05-21 00:15
p382, 2019-05-21 02:25
p382, 2019-05-21 05:15
p382, 2019-05-21 09:20
p382, 2019-05-21 10:30
p382, 2019-05-21 11:00
p382, 2019-05-21 12:10
p382, 2019-05-21 13:45
p382, 2019-05-21 14:10
p382, 2019-05-21 18:35
p382, 2019-05-22 05:35
p382, 2019-05-24 17:20
p382, 2019-05-26 03:00
p382, 2019-05-27 04:55
p382, 2019-06-01 03:50
p382, 2019-06-02 00:15
p382, 2019-06-02 00:25
p382, 2019-06-06 07:20
p382, 2019-06-14 04:45
p409, 2019-01-01 05:25
p409, 2019-06-23 09:25
p409, 2019-06-24 22:55
p409, 2019-06-26 06:40
p409, 2019-07-03 01:00
p409, 2019-07-03 02:05
p409, 2019-07-30 04:45
p3, 2019-01-01 03:25
p3, 2019-01-01 05:50
p3, 2019-04-26 04:05
p3, 2019-04-29 20:50
p3, 2019-05-03 16:05
p3, 2019-06-18 00:40
p398, 2019-01-01 01:10
p398, 2019-09-05 06:35
p398, 2019-09-06 00:50
p398, 2019-09-06 01:00
p398, 2019-09-07 05:05
p398, 2019-09-09 23:25
p398, 2019-11-01 04:30
p416, 2019-01-01 01:40
p416, 2019-11-08 18:05
p416, 2019-11-23 08:05
p416, 2019-11-26 05:10
p416, 2019-11-29 07:30
p416, 2019-12-21 17:50
p52, 2019-01-01 01:10
p52, 2019-09-14 05:55
p52, 2019-09-14 06:15
p52, 2019-09-14 06:35
p52, 2019-09-16 07:00
p52, 2019-11-18 10:00
p52, 2019-11-20 05:50
p50, 2019-01-01 01:10
p50, 2019-01-01 09:25
p50, 2019-11-18 05:05
p50, 2019-11-20 05:25
p50, 2019-11-23 03:40
p50, 2019-11-30 23:45
p50, 2019-11-30 23:55
p50, 2019-12-01 00:10
p50, 2019-12-03 06:25
p50, 2019-12-05 10:40
p50, 2019-12-05 17:30
p50, 2019-12-05 21:55
p50, 2019-12-05 23:15
p50, 2019-12-06 00:15
p50, 2019-12-06 04:45
p50, 2019-12-06 05:05
p50, 2019-12-06 05:40
p50, 2019-12-06 08:10
p50, 2019-12-06 21:15
p50, 2019-12-14 04:20
p50, 2019-12-14 08:25
p50, 2019-12-14 08:50
p50, 2019-12-14 09:45
p50, 2019-12-14 10:30
p50, 2019-12-14 11:55
p50, 2019-12-19 04:05
p50, 2019-12-22 20:45
p50, 2019-12-25 06:50
p50, 2019-12-29 09:55
p50, 2019-12-31 04:55
p407, 2019-01-01 01:10
p407, 2019-12-19 09:40
p407, 2019-12-19 10:55
p407, 2019-12-19 12:00
p407, 2019-12-19 12:40
p407, 2019-12-19 14:50
p407, 2019-12-19 16:40
p407, 2019-12-19 18:50
p407, 2019-12-19 19:00
p407, 2019-12-21 05:40
p407, 2019-12-22 08:20
p407, 2019-12-23 01:25
p415, 2019-01-01 01:15
p421, 2019-01-01 01:10
p425, 2019-01-01 01:10
p425, 2019-04-22 13:25
p425, 2019-04-23 10:55
p425, 2019-04-24 15:10
p425, 2019-05-08 22:20
p425, 2019-05-18 07:40
p425, 2019-06-14 08:05
p425, 2019-06-15 07:25
p425, 2019-06-15 10:35
p425, 2019-06-16 13:55
p51, 2019-01-01 01:10
p51, 2019-12-07 04:00
p51, 2019-12-07 10:25
p51, 2019-12-07 11:20
p51, 2019-12-08 18:40
p51, 2019-12-08 18:50
p51, 2019-12-08 19:10
p51, 2019-12-12 14:45
p51, 2019-12-12 23:30
p51, 2019-12-13 00:40
p51, 2019-12-16 04:10
p420, 2019-01-01 01:10
p420, 2019-09-07 09:05
p420, 2019-09-10 00:25
p420, 2019-09-22 06:55
p420, 2019-09-24 06:05
p420, 2019-09-28 04:50
p420, 2019-11-04 02:30
p420, 2019-11-06 04:00
p420, 2019-11-10 02:55
p420, 2019-11-12 22:50
p428, 2019-01-01 01:10
p428, 2019-09-08 01:20
p428, 2019-09-10 01:20
p428, 2019-11-08 07:45
p428, 2019-11-16 03:55
p432, 2019-01-01 01:10
p432, 2019-09-02 04:15
p432, 2019-09-04 02:20
p432, 2019-11-01 03:40
p95, 2019-01-01 01:10
p95, 2019-08-24 07:50
p95, 2019-09-01 01:45
p95, 2019-10-05 23:50
p95, 2019-10-29 05:00
p95, 2019-10-30 22:25
p435, 2019-01-01 01:10
p435, 2019-09-06 03:30
p435, 2019-09-07 08:55
p435, 2019-09-10 01:00
p435, 2019-09-18 11:10
p435, 2019-09-19 11:10
p435, 2019-11-06 07:35
p435, 2019-11-06 16:30
p435, 2019-11-06 19:00
p435, 2019-11-06 23:40
p435, 2019-11-10 22:35
p435, 2019-11-13 02:05
p435, 2019-11-15 05:35
p435, 2019-11-16 00:45
p437, 2019-01-01 01:10
p437, 2019-08-21 08:10
p437, 2019-08-25 13:05
p437, 2019-08-27 10:05
p437, 2019-10-29 05:45
p437, 2019-10-31 02:35
p196, 2019-01-01 01:10
p196, 2019-09-01 02:20
p196, 2019-11-01 03:20
p440, 2019-01-01 01:10
p440, 2019-09-13 08:15
p440, 2019-09-16 06:20
p440, 2019-11-18 03:50
p440, 2019-12-16 05:00
p440, 2019-12-18 23:50
p440, 2019-12-29 06:50
p440, 2019-12-31 03:15
p441, 2019-01-01 01:10
