#linkID, startTime
p688, 2019-01-01 06:25
p208, 2019-01-01 06:10
p682, 2019-01-01 06:25
p690, 2019-01-01 06:10
p696, 2019-01-01 06:10
p717, 2019-01-01 06:15
p76, 2019-01-01 06:10
p156, 2019-01-01 06:10
p74, 2019-01-01 06:10
p159, 2019-01-01 06:10
p680, 2019-01-01 06:10
p66, 2019-01-01 06:25
p66, 2019-01-01 06:55
p162, 2019-01-01 06:10
p739, 2019-01-01 06:10
p67, 2019-01-01 06:10
p745, 2019-01-01 06:10
p749, 2019-01-01 06:10
p78, 2019-01-01 06:10
p738, 2019-01-01 06:10
p167, 2019-01-01 06:20
p68, 2019-01-01 06:10
p748, 2019-01-01 06:15
p761, 2019-01-01 06:15
p214, 2019-01-01 06:15
p752, 2019-01-01 06:30
p762, 2019-01-01 06:10
p754, 2019-01-01 06:10
p767, 2019-01-01 06:10
p55, 2019-01-01 06:10
p59, 2019-01-01 06:10
p169, 2019-01-01 06:10
p771, 2019-01-01 06:10
p768, 2019-01-01 06:10
p774, 2019-01-01 06:10
p776, 2019-01-01 06:10
p760, 2019-01-01 06:15
p775, 2019-01-01 06:20
p782, 2019-01-01 06:10
p215, 2019-01-01 06:10
p785, 2019-01-01 06:10
p58, 2019-01-01 06:10
p61, 2019-01-01 06:15
p801, 2019-01-01 06:30
p176, 2019-01-01 06:10
p773, 2019-01-01 06:10
p178, 2019-01-01 06:10
p787, 2019-01-01 06:10
p64, 2019-01-01 06:10
p830, 2019-01-01 06:10
p843, 2019-01-01 06:10
p849, 2019-01-01 06:25
PRV-1, 2019-01-01 06:10
p854, 2019-01-01 06:30
p188, 2019-01-01 06:25
p864, 2019-01-01 06:10
p874, 2019-01-01 06:10
p875, 2019-01-01 06:10
p191, 2019-01-01 07:40
p861, 2019-01-01 06:40
p861, 2019-01-01 07:05
p877, 2019-01-01 06:20
p193, 2019-01-01 06:10
p194, 2019-01-01 06:35
p891, 2019-01-01 06:10
p678, 2019-01-01 06:30
p895, 2019-01-01 06:10
p902, 2019-01-01 06:10
p903, 2019-01-01 06:10
p434, 2019-01-01 06:10
p263, 2019-01-01 06:10
p290, 2019-01-01 06:10
p285, 2019-01-01 06:10
p303, 2019-01-01 06:10
p311, 2019-01-01 06:10
p320, 2019-01-01 06:10
p262, 2019-01-01 06:10
p265, 2019-01-01 06:10
p273, 2019-01-01 06:10
p276, 2019-01-01 06:10
p282, 2019-01-01 06:10
p287, 2019-01-01 06:10
p302, 2019-01-01 06:10
p308, 2019-01-01 06:10
p323, 2019-01-01 06:10
p354, 2019-01-01 06:10
p367, 2019-01-01 06:10
p373, 2019-01-01 06:10
p396, 2019-01-01 06:10
p397, 2019-01-01 06:10
p417, 2019-01-01 06:10
p429, 2019-01-01 06:10
p438, 2019-01-01 06:10
p439, 2019-01-01 06:20
p448, 2019-01-01 06:10
p453, 2019-01-01 06:10
p454, 2019-01-01 06:10
p470, 2019-01-01 06:10
p475, 2019-01-01 06:15
p489, 2019-01-01 06:10
p495, 2019-01-01 06:10
p501, 2019-01-01 06:10
p510, 2019-01-01 06:10
p514, 2019-09-28 07:25
p514, 2019-11-08 10:40
p514, 2019-11-08 18:30
p514, 2019-11-18 05:30
p514, 2019-11-19 20:05
p514, 2019-11-20 01:30
p514, 2019-11-23 03:45
p514, 2019-12-01 07:30
p514, 2019-12-07 03:40
p514, 2019-12-09 01:10
p514, 2019-12-19 07:45
p514, 2019-12-21 07:20
p514, 2019-12-23 01:55
p533, 2019-01-01 06:10
p558, 2019-01-01 06:10
p563, 2019-01-01 06:10
p565, 2019-01-01 06:10
p568, 2019-01-01 06:10
p571, 2019-01-01 06:10
p575, 2019-01-01 06:30
p582, 2019-01-01 06:55
p589, 2019-01-01 06:10
p637, 2019-01-01 06:10
p638, 2019-01-01 06:10
p650, 2019-01-01 06:10
p663, 2019-01-01 06:40
p692, 2019-01-01 06:10
p693, 2019-01-01 06:30
p703, 2019-01-01 06:25
p713, 2019-01-01 06:10
p722, 2019-01-01 06:10
p735, 2019-01-01 06:10
p741, 2019-09-22 18:45
p743, 2019-01-01 06:10
p746, 2019-01-01 06:20
p747, 2019-01-01 06:10
p764, 2019-01-01 06:10
p772, 2019-01-01 06:10
p779, 2019-01-01 06:10
p783, 2019-01-01 06:10
p792, 2019-01-01 06:10
p793, 2019-01-01 06:10
p807, 2019-01-01 06:35
p807, 2019-01-01 07:00
p816, 2019-01-01 06:10
p820, 2019-01-01 06:10
p824, 2019-01-01 06:10
p857, 2019-01-01 06:10
p858, 2019-01-01 06:20
p879, 2019-01-01 06:15
p882, 2019-01-01 06:35
